source,target
1139312,1120653
1139312,573833
1139312,1146458
1139312,1128327
1576561,1576561
1576561,939105
1576561,1356415
1576561,1367261
2566427,2566427
2566427,2566428
2566428,2566427
2566428,2566428
930193,930193
930193,930194
930193,930195
1844214,1553322
1844214,1844214
1844214,1588002
1844214,1815296
1844214,1864863
1844214,1368737
1350640,1350640
1350640,1324949
1350640,1350819
1350640,1454599
1350640,1363283
1350640,1350640
1350640,1425444
1350640,1350640
1350640,1363283
1350640,1189873
1866697,1866697
1866697,1879055
1866697,1879574
1879574,1866697
1879574,1879055
1879574,1879574
1556733,1556733
1556733,2402175
1556733,582215
1556733,1556733
2402175,1556733
2402175,2402175
2402175,2697296
2402175,2216667
2359892,2304277
2359892,2359892
2359892,2239504
2359892,1904979
2443497,1828648
2443497,2280469
2443497,2443497
1350362,1350362
1350362,1814696
1350362,1871101
1350362,1350362
1350362,1134525
1350362,1117868
1350362,1866659
1350362,1749581
1350362,1280327
1350362,1134525
1350362,1684207
1350362,150130
1782901,1444691
1782901,1782901
1782901,1622686
1782901,1444691
1782901,1648179
591841,591841
591841,222763
591841,134427
134427,591841
134427,222763
134427,134427
134427,125610
134427,131919
134427,132079
134427,124973
134427,127602
1884006,1765921
1884006,1884006
1501639,1501639
1501639,1667778
1501639,1669287
1501639,1669288
1501639,1286292
1501639,1425302
1501639,1352024
1501639,1904976
1501639,1878818
1501639,2096553
1501639,1375718
1501639,1751761
1501639,1883779
1501639,2243470
1501639,2099849
1501639,1375726
1501639,1348123
1501639,132398
1501639,1029842
1501639,2296328
1501639,2244578
2048983,2048983
2048983,2047773
2048983,2047779
2047773,2048983
2047773,2047773
2047773,2047779
2047779,2048983
2047779,2047773
2047779,2047779
1767427,1767427
1767427,1564725
1767427,1358821
1767427,1308031
1564725,1362335
1564725,1564725
1564725,1564726
1564725,1767427
1564725,1564725
1362335,1362335
1362335,1564725
1362335,1564726
1362335,2095879
1362335,2165711
1362335,1362335
1362335,1280327
1362335,587900
1362335,1281824
1362335,1482055
1362335,1759511
1362335,1815297
1564726,1362335
1564726,1564725
1564726,1564726
2714446,2714446
2714446,2480534
2714446,1540675
2480534,2714446
2480534,2480534
2480534,1540675
2480534,1740972
2480534,1270753
2480534,1740973
1281824,1280327
1281824,587900
1281824,1281824
1281824,1356545
1281824,1334526
1281824,2550232
1281824,136108
1281824,1380543
1281824,136091
1457034,1350834
1457034,1457034
1353433,1514775
1353433,1353433
1353433,1682331
1353433,1353431
1353433,1340585
1682331,1514775
1682331,1353433
1682331,1682331
1557142,1514775
1557142,1557142
1557142,1374805
1775406,2323580
1775406,1367857
1775406,1775406
1775406,1668615
1775406,1870707
1775406,124944
1775406,2094364
1775406,1622686
1149904,43166
1149904,1149904
1149904,929775
1149904,936857
1149904,936858
1149904,593186
1149904,555923
1149904,1149902
2069325,2069325
1874833,1815296
1874833,1713321
1874833,1874833
1874833,1866400
1874833,1867074
1578260,1578260
1578260,1531413
1578260,1578260
1578260,1533253
1578260,1578259
1578260,1531413
1533253,1578260
1533253,1533253
1533253,1578260
1533253,1531413
1533253,2124824
1533253,1514746
1533253,1100768
1533253,995632
1533253,1173398
1533253,137061
1533253,1155722
1084393,996510
1084393,1084393
1084393,1174508
1903871,1903871
1903871,2137669
1515934,1040905
1515934,1515934
1515934,1282246
1515934,76576
1515934,239129
1282246,1040905
1282246,1515934
1282246,1282246
1282246,929777
1282246,146436
1282246,622793
1282246,933866
1282246,929775
1282246,936852
1282246,136063
1282246,76576
1282246,239129
1282246,1396170
1282246,939334
1282246,1134598
1282246,587291
1282246,142796
1282246,136063
1282246,41988
1282246,1066271
1282246,587900
1282246,933820
1282246,573833
228410,228410
228410,1176469
228410,985190
228410,228410
228410,1176449
228410,1176442
228410,228410
228410,1176459
228410,929868
228410,148490
228410,228410
228410,575665
228410,999482
228410,996512
938301,938301
938301,1204468
938301,938295
1204468,938301
1204468,1204468
1204468,938295
938295,938301
938295,1204468
938295,938295
1753351,1762568
1753351,1753351
1753351,1588002
1753351,1573641
1753351,1127821
1753351,1684207
1753351,1867074
1753351,1765921
1753351,1425368
2296328,2296328
2296328,2244578
2296328,2243470
2296328,2099849
1878643,1878643
1878643,2064787
2507945,2280469
2507945,2507945
2408206,2365091
2408206,2408206
2408206,2329141
2187299,1622686
2187299,2187299
2187299,1535848
2187299,2010273
2187299,1573641
2187299,2238743
2094364,124944
2094364,2094364
2094364,1622686
2094364,1672514
2094364,1748272
2094364,1535848
2094364,1748272
2094364,1829176
1901961,1901961
1901961,1585677
1901961,2261245
1901961,1882835
1901961,566064
1901961,1356545
1901961,1343464
1901961,1901960
1901961,2243870
1901961,1362129
1901961,1789375
1896119,1473782
1896119,1896119
587322,587296
587322,576150
587322,587322
587322,139982
587322,587335
587322,587322
587322,235489
587322,217822
587322,591639
587322,591845
587322,591846
587322,575625
587322,563768
587322,1383409
587322,566064
587322,136107
587322,930556
587322,929555
235053,235053
235053,1268996
235053,999468
1375682,97906
1375682,140782
1375682,124972
1375682,1355372
1375682,591631
1375682,124972
1375682,136331
1375682,1375682
1375682,1373021
1375682,1350833
1375682,1501206
1375682,932319
1375682,1363893
1375682,1364643
1375682,1458014
1375682,1684207
1375682,591632
1375682,1365431
1375682,1350833
1375682,582219
1375682,1041370
1375682,76582
1375682,1252071
1375682,1406357
1375682,1426252
1375682,932319
1375682,108562
1375682,1527663
1375682,1352024
1375682,932319
1667777,1667778
1667777,1432573
1667777,1667777
1667777,1964798
1667777,1866659
1454599,1454599
1454599,1363283
1454599,1350640
2207140,2207140
2207140,576199
2207140,1426369
2207140,1706205
1356415,1356415
1356415,1367261
1356415,929280
1356415,1120653
1367261,1367261
1367261,1396216
1367261,1367261
1367261,149601
1367261,1356415
1367261,1367261
1367261,1611910
1367261,1456456
1367261,591845
1367261,1557649
1367261,233164
136081,150044
136081,930205
136081,136081
136081,1763854
136081,1763855
136081,1763857
136081,136071
136081,136067
136081,136084
575664,575664
575664,235103
575664,232227
575664,575663
575664,575664
575664,575665
575664,1175076
575664,575664
575664,235103
575664,1172426
575664,575664
575664,1045298
575664,235198
575664,933796
575664,239129
575664,93942
575664,1082329
575623,1344574
575623,575623
575623,1359533
575623,1107282
575623,575623
575623,1491449
575623,575622
575623,148951
575623,575625
575623,1334526
575623,1407957
1491449,1107282
1491449,575623
1491449,1491449
587274,587274
587274,929131
587274,1053738
587274,239129
587274,587274
587274,232177
587274,587266
587274,226047
587274,543758
587274,2150166
587274,1919814
587274,1204478
235459,587266
235459,235459
235459,135072
235459,136071
235459,1535612
235459,574117
235459,566059
235459,562927
235459,139980
235459,43166
235459,1149904
235459,1282938
235459,1204478
235459,1282937
235459,566063
235459,566052
235459,566064
235459,1901817
235459,1893136
235459,136084
235459,566052
235459,1344573
235459,1287974
235459,566057
235459,136071
235459,136067
235459,563768
235459,137087
235459,139980
235459,933702
235459,928874
235459,232177
235459,1334526
235459,1407957
235459,232227
235459,232179
235459,572467
235459,577727
235459,1205067
235459,1262196
235459,1647823
235459,1836025
235459,562925
235459,575625
235459,1433783
235459,575625
235459,572464
235459,148944
235459,135659
235459,566052
235459,1433783
235459,1933953
235459,1844358
235459,1762739
235459,136072
235459,1363283
235459,1106086
235459,997462
235459,1458641
235459,939120
235459,1066271
235459,1059783
235459,1055197
235459,1133585
235459,135659
235459,139975
235459,939105
235459,1785927
235459,1785928
235459,543762
235459,939344
235459,137087
235459,1387301
235459,163153
235459,1456584
235459,1461647
235459,235463
235459,1318528
235459,1318529
235459,1458640
235459,929775
235459,1527174
235459,591640
235459,1151841
235459,136107
235459,930556
235459,929555
235459,136071
235459,136067
235459,136084
235459,555726
235459,1151841
235459,1290693
235459,1344574
235459,575623
235459,1359533
235459,566052
235459,589215
235459,929332
235459,1362132
235459,572467
235459,2457792
235459,2595946
235459,566063
235459,572491
235459,1123273
235459,136067
235459,136089
235459,136072
235459,566052
235459,235463
235459,566055
235459,566064
235459,566052
235459,2150166
235459,1919814
235459,1204478
235459,555962
235459,936850
235459,550234
235459,139975
235459,939120
235459,593162
235459,1204478
235459,1387301
235459,1089267
235459,939120
235459,997460
235459,229324
235459,929332
235459,562927
235459,593159
235459,566052
235459,2416577
235459,1401032
235459,1914383
235459,222765
235459,140403
235459,232177
235459,234777
235459,929555
235459,1135907
235459,109689
235459,1187293
235459,566064
235459,1356545
235459,109689
235459,1187293
235459,2089595
135072,550181
135072,135072
135072,1290539
135072,550181
135072,135072
135072,2416688
135072,550181
135072,135072
135072,1486349
135072,587266
135072,235459
135072,135072
135072,1145463
135072,135072
135072,1283073
135072,137165
135072,1401030
135072,933791
135072,1282678
135072,1300506
135072,933791
135072,1176425
135072,150044
135072,930205
135072,136081
135072,222765
135072,140403
135072,234775
135072,220639
135072,1358585
135072,1630172
135072,1405635
135072,135659
135072,139975
135072,939105
135072,1763854
135072,1763855
135072,1763857
135072,131924
135072,139386
135072,123092
135072,232227
135072,555922
135072,1778022
135072,1368093
135072,220639
135072,1358582
135072,1478721
135072,1518914
135072,1082395
135072,933791
135072,562924
135072,1180894
135072,1134808
135072,939105
135072,220639
135072,1145463
135072,138186
135072,99141
135072,575625
135072,572464
135072,148944
135072,566063
135072,566052
135072,566064
135072,929131
135072,1175720
135072,997460
135072,933791
135072,933796
135072,1089267
135072,229324
135072,1405635
135072,1630171
135072,1359533
135072,1366632
135072,54725
135072,75924
135072,88229
135072,566063
135072,572491
135072,1123273
135072,76576
135072,141835
135072,135461
135072,134550
135072,132398
135072,139972
135072,1344574
135072,575623
135072,1359533
135072,929117
135072,139975
135072,1521582
135072,1089267
135072,929775
135072,933791
135072,996510
135072,2273154
135072,1281951
135072,1743209
135072,148944
135072,1362132
135072,572467
135072,135659
135072,555726
135072,1456583
135072,1878316
135072,226046
135072,1366603
135072,1174820
135072,2550208
135072,232220
135072,1174831
135072,587289
135072,1377516
135072,1516255
135072,2310092
135072,136071
135072,136067
135072,136084
135072,562926
135072,939110
135072,933855
135072,139975
135072,136785
135072,1486355
135072,1645749
135072,992615
135072,999728
135072,933791
135072,132084
135072,233140
135072,233141
135072,136333
135072,136067
135072,136089
135072,136072
135072,933791
135072,562924
135072,136058
135072,109689
135072,534848
135072,996530
135072,136073
135072,1175658
135072,936850
135072,936852
135072,1059172
135072,74251
135072,1743199
135072,125611
135072,1089267
135072,1462889
135072,1040905
135072,54725
135072,135573
135072,1454825
135072,587297
135072,2599692
135072,2397368
135072,1283073
135072,936852
135072,1089267
135072,1283073
135072,1521582
135072,1089267
135072,109689
135072,1134204
135072,572493
135072,150044
135072,209923
135072,543773
135072,1291235
135072,563650
135072,1282253
135072,562924
135072,1334526
135072,1407957
135072,239129
135072,587274
135072,232177
135072,222765
135072,140403
135072,234775
135072,2089666
135072,2089667
135072,1462889
135072,1091495
135072,1089267
135072,109689
135072,933796
135072,933793
135072,562924
135072,1184190
135072,566052
135072,562927
135072,592843
135072,108562
135072,136086
135072,566064
135072,1301005
135072,1436312
135072,145147
135072,226046
135072,232227
135072,563768
135072,1383409
135072,566064
135072,999477
135072,1335280
135072,1335289
135072,2416577
135072,1401032
135072,1914383
135072,563650
135072,1169078
135072,88578
135072,1339380
135072,935415
135072,1300503
135072,1516255
135072,151146
135072,2089498
135072,109689
135072,1148635
135072,929777
135072,2388546
135072,1148941
135072,1293040
135072,234777
135072,929555
135072,1135907
135072,550181
135072,1339380
135072,1339381
135072,222765
135072,140403
135072,232177
135072,933820
135072,1134525
135072,135341
135072,139102
135072,226821
135072,125664
135072,183753
135072,132093
3845,3845
3845,1059172
3845,1059174
3845,3845
3845,1210063
3845,936852
3845,220654
3845,5118
1059174,3845
1059174,1059172
1059174,1059174
1387301,1204478
1387301,1387301
1387301,1089267
1387301,137087
1387301,1387301
1387301,163153
163153,137087
163153,1387301
163153,163153
163153,936112
163153,933807
163153,939120
163153,1066271
163153,1282938
163153,1204478
163153,1282937
550181,550181
550181,1339380
550181,1339381
550181,550181
550181,135072
550181,2416688
550181,550181
550181,135072
550181,1486349
550181,550181
550181,135072
550181,1290539
550181,1939927
550181,935395
550181,935396
550181,1339380
550181,935415
550181,1300503
1290539,550181
1290539,135072
1290539,1290539
1290539,562924
1290539,1691448
1290539,1175662
1290539,1184190
1290539,933801
1290539,1184169
1290539,104240
1290539,933796
1290539,1184190
1290539,550181
1290539,135072
1290539,1486349
587324,587324
587324,936806
587324,2388546
587324,1148941
587324,1293040
587324,222765
587324,140403
587324,232177
936806,587324
936806,936806
936806,575664
936806,235103
936806,1518464
936806,232179
936806,136089
1516255,1516255
1516255,151146
1516255,2089498
1516255,1377516
1516255,1516255
1516255,2310092
1516255,2416577
1516255,1401032
1516255,1914383
1516255,1151484
1516255,146242
1516255,1129057
151146,1516255
151146,151146
151146,2089498
151146,2089422
151146,2089426
151146,151146
151146,2089666
151146,2089667
151146,1481532
151146,2152063
151146,1486333
2089498,1516255
2089498,151146
2089498,2089498
1187293,109689
1187293,1187293
1187293,2089595
1187293,109689
1187293,1187293
1187293,562350
1187293,936852
1187293,933793
1187293,229324
1187293,2089422
1187293,2089426
1187293,151146
1187293,1377516
1187293,1516255
1187293,2310092
1187293,1272560
1187293,1914201
2089595,109689
2089595,1187293
2089595,2089595
2089595,109689
2089595,1187293
2089595,2089666
2089595,2089667
1458640,1458640
1458640,929775
1458640,1527174
1402621,1402621
1402621,1175720
1402621,148490
1402621,566059
1402621,1040904
566061,566061
566061,136108
566061,563768
566061,235103
566061,140955
566061,933702
566061,928874
566061,232177
566061,139975
566061,543773
566061,563768
1127856,587334
1127856,1127856
1127856,148951
1127856,226046
1127856,1366603
1401567,1134559
1401567,930547
1401567,1401567
1401567,1134559
1401567,930547
1401567,1301005
1401567,929280
1401567,566064
1401567,1107282
1401567,1179551
1401567,136085
1401567,124045
1401567,1356419
1401567,125664
1401567,183753
1401567,132093
1282938,1282938
1282938,1204478
1282938,1282937
1282938,936112
1282938,933807
1282937,1282938
1282937,1204478
1282937,1282937
1282937,936850
1179164,1179164
1179164,136094
1179164,1120653
1179164,125575
1179164,1179164
1179164,1684207
1179164,933820
1179164,1856671
1179164,2085223
1179164,1778482
1179164,1334849
1179164,2596603
1179164,587897
1179164,1175065
1179164,1511215
1179164,1659433
1179164,1456584
1179164,933820
1179164,1271617
1179164,1450181
1179164,1201293
1179164,1943032
1179164,1943033
1179164,1862503
1179164,1729170
1179164,1585104
1179164,1271617
1179164,1778482
1179164,1134525
1179164,1463974
1179164,1391754
1179164,587900
1179164,1201293
1179164,1189873
1179164,2147666
1179164,2096898
1179164,2395677
1179164,1271617
